,TimeGMT,Hmax meter,Hs meter,H1/3 meter,Direction deg,Tav sec,Tz sec,Tp sec,Temperature oC
66,2021-10-19 14:15:00,1.27,0.86,0.78,297,4.2,4.0,5.9,26.40
67,2021-10-19 14:45:00,1.26,0.95,0.86,297,4.4,4.2,5.9,26.35
20,2021-10-19 18:15:00,NULL,0.89,NULL,301,NULL,4.2,6.2,26.30
21,2021-10-19 18:45:00,1.42,0.88,0.79,307,4.3,4.2,6.2,26.30
22,2021-10-19 19:15:00,1.21,0.87,0.78,304,4.2,4.0,5.9,26.30
23,2021-10-19 19:45:00,1.33,0.89,0.80,298,4.5,4.2,5.9,26.30
24,2021-10-19 20:15:00,1.37,0.86,0.81,301,4.5,4.2,5.9,26.30
25,2021-10-19 20:45:00,1.34,0.90,0.82,298,4.4,4.2,5.9,26.30
26,2021-10-19 21:15:00,1.46,0.89,0.80,300,4.3,4.2,6.2,26.30
27,2021-10-19 21:45:00,1.49,0.95,0.87,304,4.5,4.4,5.9,26.30
28,2021-10-19 22:15:00,1.17,0.86,0.79,302,4.4,4.3,5.9,26.30
29,2021-10-19 22:45:00,1.58,0.91,0.84,302,4.7,4.5,6.7,26.25
30,2021-10-19 23:15:00,1.44,0.93,0.85,295,4.6,4.4,6.7,26.20
31,2021-10-19 23:45:00,1.55,0.91,0.83,291,4.7,4.5,5.9,26.25
32,2021-10-20 00:15:00,1.49,0.89,0.79,294,4.6,4.5,6.2,26.20
33,2021-10-20 00:45:00,1.38,0.92,0.85,291,4.9,4.7,5.9,26.25
34,2021-10-20 01:15:00,1.19,0.76,0.71,294,4.6,4.4,6.7,26.25
35,2021-10-20 01:45:00,1.37,0.79,0.74,295,4.7,4.5,6.7,26.20
36,2021-10-20 02:15:00,1.13,0.78,0.71,294,4.8,4.5,5.9,26.20
37,2021-10-20 02:45:00,1.22,0.77,0.72,295,5.0,4.8,6.7,26.25
38,2021-10-20 03:15:00,1.24,0.78,0.71,297,4.8,4.6,6.7,26.20
39,2021-10-20 03:45:00,1.34,0.79,0.72,294,4.9,4.7,6.7,26.20
40,2021-10-20 04:15:00,1.23,0.74,0.69,292,4.8,4.7,6.7,26.20
41,2021-10-20 04:45:00,1.41,0.83,0.76,288,4.9,4.8,6.7,26.20
42,2021-10-20 05:15:00,1.27,0.78,0.74,294,5.1,4.8,6.2,26.20
43,2021-10-20 05:45:00,1.21,0.84,0.77,294,4.9,4.7,6.7,26.20
44,2021-10-20 06:15:00,1.49,0.87,0.79,292,4.8,4.7,6.7,26.20
45,2021-10-20 07:15:00,NULL,0.92,NULL,291,NULL,4.9,6.7,26.25
46,2021-10-20 07:45:00,1.52,0.95,0.86,298,4.9,4.9,6.7,26.25
47,2021-10-20 08:15:00,1.54,0.99,0.93,292,5.2,4.9,6.7,26.25
48,2021-10-20 08:45:00,1.61,1.06,0.97,297,5.0,4.9,6.7,26.30
49,2021-10-20 09:15:00,1.68,1.10,1.02,284,5.1,5.0,6.2,26.35
50,2021-10-20 09:45:00,1.71,1.04,0.96,288,5.1,4.9,6.7,26.35
51,2021-10-20 10:15:00,1.73,1.04,0.96,294,4.8,4.9,7.1,26.30
52,2021-10-20 16:15:00,NULL,0.92,NULL,291,NULL,4.3,7.1,26.25
53,2021-10-20 16:45:00,1.37,0.94,0.86,297,4.7,4.5,6.2,26.25
0,2021-10-21 00:15:00,1.69,0.92,0.84,288,5.6,5.3,8.3,26.15
1,2021-10-21 00:45:00,1.37,0.84,0.79,290,5.6,5.3,7.7,26.15
2,2021-10-21 01:15:00,1.42,0.89,0.82,295,5.5,5.3,7.7,26.10
3,2021-10-21 01:45:00,1.17,0.85,0.79,294,5.4,5.3,7.7,26.10
4,2021-10-21 02:15:00,1.31,0.84,0.79,295,5.5,5.3,7.7,26.10
5,2021-10-21 02:45:00,1.20,0.85,0.80,294,5.5,5.3,7.7,26.10
6,2021-10-21 03:15:00,1.22,0.81,0.75,288,5.5,5.3,7.1,26.10
7,2021-10-21 03:45:00,1.23,0.82,0.76,290,5.4,5.3,7.7,26.10
8,2021-10-21 04:15:00,1.35,0.81,0.78,294,5.4,5.2,8.3,26.05
9,2021-10-21 04:45:00,1.25,0.77,0.74,297,5.2,5.1,5.9,26.05
10,2021-10-21 05:15:00,1.20,0.78,0.72,295,5.4,5.1,6.2,26.10
11,2021-10-21 05:45:00,1.79,0.83,0.77,292,5.6,5.6,7.1,26.10
12,2021-10-21 06:15:00,1.28,0.80,0.76,294,5.7,5.5,7.1,26.10
13,2021-10-21 06:45:00,1.18,0.79,0.76,290,5.7,5.4,7.7,26.15
14,2021-10-21 07:15:00,1.25,0.73,0.69,292,5.3,5.3,7.7,26.20
15,2021-10-21 07:45:00,1.04,0.74,0.69,290,5.4,5.3,7.7,26.25
16,2021-10-21 08:15:00,1.26,0.78,0.73,291,5.8,5.5,7.7,26.25
17,2021-10-21 08:45:00,1.16,0.78,0.72,291,5.6,5.3,7.7,26.30
18,2021-10-21 10:15:00,NULL,0.71,NULL,287,NULL,5.3,7.1,26.35
19,2021-10-21 11:15:00,NULL,0.77,NULL,291,NULL,4.5,7.1,26.40
20,2021-10-21 11:45:00,1.21,0.81,0.76,288,4.8,4.4,7.1,26.40
21,2021-10-21 12:15:00,1.17,0.83,0.76,285,5.1,4.5,7.7,26.30
22,2021-10-21 14:15:00,NULL,0.92,NULL,287,NULL,4.0,7.1,26.25
23,2021-10-21 17:45:00,NULL,0.94,NULL,287,NULL,4.0,7.1,26.30
24,2021-10-21 21:15:00,NULL,0.75,NULL,283,NULL,4.2,7.1,26.25
25,2021-10-21 21:45:00,1.10,0.81,0.74,284,4.9,4.5,7.1,26.30
26,2021-10-21 23:15:00,NULL,0.76,NULL,285,NULL,4.7,7.7,26.25
27,2021-10-22 00:15:00,NULL,0.75,NULL,284,NULL,5.1,7.7,26.25
28,2021-10-22 00:45:00,1.15,0.71,0.65,285,5.1,4.8,7.7,26.20
29,2021-10-22 01:15:00,1.01,0.70,0.64,290,5.1,4.9,7.7,26.15
30,2021-10-22 01:45:00,1.10,0.74,0.67,287,5.3,5.1,7.7,26.15
31,2021-10-22 02:15:00,1.24,0.72,0.65,291,5.4,5.2,7.7,26.15
32,2021-10-22 02:45:00,1.02,0.73,0.67,294,5.0,4.9,7.7,26.10
33,2021-10-22 03:15:00,1.10,0.70,0.63,290,5.0,5.0,7.1,26.10
34,2021-10-22 03:45:00,1.10,0.65,0.62,291,5.0,4.9,7.7,26.10
35,2021-10-22 04:15:00,0.97,0.64,0.58,294,4.9,4.9,7.7,26.15
36,2021-10-22 04:45:00,1.15,0.68,0.64,295,5.2,5.0,7.1,26.20
37,2021-10-22 05:15:00,1.31,0.67,0.62,295,5.2,4.9,7.1,26.20
38,2021-10-22 05:45:00,1.15,0.70,0.64,294,5.2,5.0,7.1,26.20
39,2021-10-22 06:15:00,1.15,0.68,0.64,300,5.2,4.9,7.1,26.25
40,2021-10-22 06:45:00,1.01,0.68,0.63,297,5.2,5.0,6.7,26.25
41,2021-10-22 07:15:00,1.06,0.70,0.64,300,5.1,4.9,7.1,26.35
42,2021-10-22 07:45:00,1.15,0.73,0.65,298,5.1,5.0,6.7,26.40
43,2021-10-22 08:15:00,1.52,0.71,0.67,292,5.2,4.9,7.1,26.45
44,2021-10-22 09:15:00,NULL,0.72,NULL,301,NULL,5.0,7.1,26.45
45,2021-10-22 10:15:00,NULL,0.73,NULL,290,NULL,4.4,7.1,26.40
46,2021-10-22 10:45:00,1.15,0.68,0.62,300,4.1,4.0,6.7,26.40
47,2021-10-22 11:15:00,1.20,0.74,0.66,290,4.2,3.8,7.1,26.40
48,2021-10-22 13:15:00,NULL,0.84,NULL,338,NULL,3.6,4.5,26.35
49,2021-10-22 13:45:00,1.18,0.86,0.75,291,3.7,3.6,7.1,26.35
50,2021-10-22 14:15:00,1.19,0.85,0.76,287,3.9,3.6,7.1,26.30
51,2021-10-22 14:45:00,1.74,0.91,0.79,356,3.8,3.6,4.2,26.30
52,2021-10-22 15:15:00,1.53,0.90,0.82,353,3.9,3.6,4.2,26.30
53,2021-10-22 15:45:00,1.49,0.93,0.82,354,3.8,3.7,4.5,26.30
54,2021-10-22 16:15:00,1.35,0.95,0.86,353,3.8,3.6,4.3,26.30
55,2021-10-22 16:45:00,1.49,0.96,0.84,353,3.8,3.7,4.5,26.25
29,2021-10-22 17:15:00,1.28,0.99,0.87,349,4.0,3.7,4.8,26.30
30,2021-10-22 17:45:00,1.54,0.92,0.83,338,3.9,3.7,5.0,26.25
31,2021-10-22 18:15:00,1.43,0.94,0.84,359,4.1,3.9,4.8,26.25
32,2021-10-22 18:45:00,2.03,0.96,0.89,346,4.1,3.9,5.0,26.25
33,2021-10-22 19:15:00,1.51,0.94,0.89,345,4.2,3.9,5.3,26.25
34,2021-10-22 19:45:00,1.43,0.92,0.84,353,4.2,3.9,5.0,26.25
35,2021-10-22 20:15:00,1.49,0.88,0.78,345,4.1,3.9,5.3,26.25
36,2021-10-22 20:45:00,1.60,0.90,0.82,347,4.1,3.9,5.3,26.20
37,2021-10-22 21:15:00,1.23,0.88,0.80,357,4.2,3.9,5.0,26.20
38,2021-10-22 21:45:00,1.67,0.91,0.82,345,4.0,4.0,5.0,26.20
39,2021-10-22 22:15:00,1.24,0.91,0.81,349,4.1,4.0,5.3,26.20
40,2021-10-22 22:45:00,1.33,0.86,0.80,345,4.1,3.9,5.0,26.20
41,2021-10-22 23:15:00,1.57,0.84,0.77,350,4.0,3.8,5.3,26.20
42,2021-10-22 23:45:00,1.33,0.90,0.83,345,4.0,3.9,5.3,26.20
43,2021-10-23 00:15:00,1.19,0.84,0.76,343,3.9,3.7,5.3,26.20
44,2021-10-23 00:45:00,1.34,0.81,0.75,356,4.1,3.9,5.0,26.15
45,2021-10-23 01:15:00,1.31,0.88,0.79,345,4.1,4.0,5.3,26.10
46,2021-10-23 01:45:00,1.38,0.86,0.76,349,4.1,4.0,5.3,26.15
47,2021-10-23 02:15:00,1.37,0.84,0.76,326,4.1,4.0,5.0,26.10
48,2021-10-23 02:45:00,1.45,0.83,0.77,342,4.2,4.0,5.3,26.15
49,2021-10-23 03:15:00,1.44,0.84,0.77,342,4.3,4.1,5.3,26.10
50,2021-10-23 03:45:00,1.33,0.77,0.70,345,4.1,4.0,5.0,26.10
51,2021-10-23 04:15:00,1.27,0.82,0.75,343,4.2,4.2,5.0,26.10
52,2021-10-23 04:45:00,1.37,0.80,0.73,330,4.2,4.1,4.8,26.10
53,2021-10-23 05:15:00,1.42,0.78,0.73,330,4.1,4.1,5.0,26.10
54,2021-10-23 05:45:00,1.51,0.81,0.73,339,4.2,4.1,4.8,26.10
55,2021-10-23 06:15:00,1.10,0.77,0.70,338,4.1,4.1,5.3,26.15
56,2021-10-23 06:45:00,1.23,0.73,0.68,1,4.1,4.0,5.0,26.10
57,2021-10-23 07:15:00,1.11,0.70,0.64,332,4.1,4.0,5.0,26.10
58,2021-10-23 07:45:00,1.11,0.76,0.69,314,4.2,4.1,5.3,26.15
59,2021-10-23 08:15:00,1.20,0.74,0.69,345,4.2,4.0,4.8,26.25
60,2021-10-23 08:45:00,1.34,0.80,0.73,315,4.0,4.0,5.0,26.25
61,2021-10-23 09:15:00,1.29,0.84,0.76,328,3.9,3.8,5.0,26.15
62,2021-10-23 09:45:00,1.42,0.82,0.74,339,3.8,3.7,5.0,26.15
63,2021-10-23 10:15:00,1.17,0.82,0.72,335,3.7,3.5,4.8,26.15
64,2021-10-23 10:45:00,1.29,0.88,0.80,343,3.8,3.6,5.0,26.20
65,2021-10-23 11:15:00,1.47,0.96,0.85,328,3.8,3.6,5.3,26.25
66,2021-10-23 11:45:00,1.41,0.92,0.82,316,3.9,3.7,5.6,26.20
67,2021-10-23 12:15:00,1.83,0.94,0.84,314,3.9,3.7,5.6,26.20
68,2021-10-23 12:45:00,1.73,1.00,0.90,328,3.9,3.7,5.0,26.20
69,2021-10-23 13:15:00,1.49,0.98,0.87,321,3.8,3.7,5.0,26.20
70,2021-10-23 13:45:00,1.56,0.95,0.87,312,4.0,3.7,5.6,26.20
71,2021-10-23 14:15:00,1.53,0.97,0.87,311,3.9,3.7,5.6,26.20
72,2021-10-23 14:45:00,1.81,1.00,0.91,308,4.0,3.8,5.3,26.15
73,2021-10-23 15:15:00,1.49,1.00,0.89,312,3.8,3.7,5.3,26.15
74,2021-10-23 15:45:00,1.68,1.03,0.93,308,3.9,3.7,5.6,26.15
75,2021-10-23 16:15:00,1.46,0.98,0.89,315,3.9,3.7,5.3,26.15
76,2021-10-23 16:45:00,1.39,0.96,0.85,316,3.9,3.8,5.3,26.15
34,2021-10-23 17:15:00,1.64,0.91,0.86,304,3.9,3.7,5.0,26.15
35,2021-10-23 17:45:00,1.37,0.92,0.81,314,3.9,3.7,5.0,26.15
36,2021-10-23 18:15:00,1.45,0.84,0.75,319,3.7,3.6,4.8,26.15
37,2021-10-23 18:45:00,1.54,0.88,0.80,311,3.8,3.6,4.8,26.15
38,2021-10-23 19:15:00,1.22,0.84,0.76,304,3.9,3.7,5.0,26.15
39,2021-10-23 19:45:00,1.39,0.80,0.73,314,3.9,3.6,5.3,26.10
40,2021-10-23 20:15:00,1.12,0.75,0.68,308,3.8,3.6,4.8,26.10
41,2021-10-23 20:45:00,1.21,0.80,0.72,308,3.9,3.7,5.3,26.15
42,2021-10-23 21:15:00,1.09,0.74,0.67,307,3.8,3.6,4.8,26.10
43,2021-10-23 21:45:00,1.11,0.77,0.68,312,3.7,3.7,5.3,26.10
44,2021-10-23 22:15:00,1.16,0.70,0.63,307,3.7,3.6,5.3,26.10
45,2021-10-23 22:45:00,1.15,0.68,0.62,307,3.7,3.5,5.0,26.10
46,2021-10-23 23:15:00,1.22,0.65,0.59,297,3.8,3.6,4.8,26.10
47,2021-10-23 23:45:00,0.96,0.67,0.59,307,3.9,3.7,4.5,26.10
48,2021-10-24 00:15:00,1.08,0.58,0.52,292,3.8,3.7,4.8,26.10
49,2021-10-24 00:45:00,1.02,0.64,0.57,300,3.8,3.8,4.8,26.10
50,2021-10-24 01:15:00,1.14,0.59,0.54,301,3.9,3.8,5.0,26.10
51,2021-10-24 01:45:00,0.81,0.57,0.52,301,4.0,3.8,4.8,26.05
52,2021-10-24 02:15:00,0.86,0.53,0.47,301,3.8,3.7,4.8,26.05
53,2021-10-24 02:45:00,0.83,0.53,0.48,304,3.8,3.6,4.8,26.10
54,2021-10-24 03:15:00,0.99,0.54,0.48,308,3.8,3.7,4.5,26.05
55,2021-10-24 03:45:00,0.86,0.51,0.46,302,3.8,3.7,4.8,26.05
56,2021-10-24 04:15:00,0.78,0.53,0.47,297,3.9,3.8,4.8,26.05
57,2021-10-24 04:45:00,0.75,0.52,0.47,309,3.9,3.7,5.0,26.05
58,2021-10-24 05:15:00,0.72,0.48,0.44,314,3.8,3.7,4.8,26.05
59,2021-10-24 05:45:00,0.82,0.49,0.44,302,4.0,3.8,4.5,26.05
60,2021-10-24 06:15:00,0.72,0.47,0.42,302,4.0,3.8,5.0,26.10
61,2021-10-24 06:45:00,0.80,0.47,0.44,300,3.9,3.8,4.8,26.15
62,2021-10-24 07:15:00,0.85,0.50,0.45,307,3.9,3.9,4.8,26.25
63,2021-10-24 07:45:00,0.77,0.50,0.46,305,4.0,3.8,4.8,26.30
64,2021-10-24 08:15:00,0.71,0.47,0.43,302,3.9,3.8,4.8,26.30
65,2021-10-24 08:45:00,0.79,0.47,0.43,312,3.9,3.8,4.8,26.35
66,2021-10-24 09:15:00,0.77,0.48,0.43,305,4.0,3.8,4.8,26.35
67,2021-10-24 09:45:00,0.73,0.47,0.43,288,3.9,3.8,4.8,26.35
68,2021-10-24 10:15:00,0.77,0.48,0.43,308,3.7,3.6,4.8,26.30
69,2021-10-24 10:45:00,0.75,0.50,0.45,305,3.6,3.4,4.5,26.30
70,2021-10-24 11:15:00,0.79,0.50,0.45,308,3.4,3.1,5.0,26.30
71,2021-10-24 11:45:00,0.73,0.53,0.45,311,3.2,3.1,4.5,26.30
72,2021-10-24 12:15:00,0.83,0.55,0.47,309,3.2,3.0,5.0,26.25
73,2021-10-24 12:45:00,0.86,0.56,0.49,305,3.2,3.0,4.8,26.25
74,2021-10-24 13:15:00,0.88,0.56,0.48,301,3.1,3.0,4.8,26.20
75,2021-10-24 13:45:00,0.86,0.54,0.47,314,3.2,3.0,4.8,26.25
76,2021-10-24 14:15:00,0.78,0.58,0.50,308,3.4,3.1,4.8,26.20
77,2021-10-24 14:45:00,0.90,0.60,0.52,304,3.3,3.2,4.5,26.15
78,2021-10-24 15:15:00,0.94,0.59,0.51,312,3.3,3.2,4.8,26.15
79,2021-10-24 15:45:00,0.79,0.57,0.50,318,3.4,3.2,5.3,26.15
80,2021-10-24 16:15:00,0.79,0.57,0.50,302,3.4,3.2,4.5,26.15
81,2021-10-24 16:45:00,0.89,0.53,0.46,319,3.4,3.2,4.8,26.15
34,2021-10-24 17:15:00,0.79,0.55,0.48,309,3.4,3.2,4.8,26.10
35,2021-10-24 17:45:00,0.78,0.55,0.50,309,3.5,3.2,5.0,26.15
36,2021-10-24 18:15:00,0.84,0.57,0.49,318,3.4,3.2,5.0,26.15
37,2021-10-24 18:45:00,1.04,0.54,0.48,346,3.3,3.2,3.5,26.15
38,2021-10-24 19:15:00,0.81,0.51,0.45,326,3.3,3.2,3.3,26.10
39,2021-10-24 19:45:00,0.78,0.53,0.47,304,3.5,3.3,4.8,26.15
40,2021-10-24 20:15:00,0.73,0.50,0.44,314,3.4,3.3,4.2,26.15
41,2021-10-24 20:45:00,0.74,0.47,0.42,330,3.4,3.3,3.6,26.15
42,2021-10-24 21:15:00,0.81,0.43,0.38,340,3.4,3.3,3.6,26.15
43,2021-10-24 21:45:00,0.61,0.45,0.41,307,3.5,3.4,4.8,26.10
44,2021-10-24 22:15:00,0.84,0.43,0.39,308,3.6,3.4,4.5,26.10
45,2021-10-24 22:45:00,0.79,0.40,0.35,340,3.5,3.4,3.9,26.10
46,2021-10-25 01:15:00,NULL,0.35,NULL,308,NULL,3.5,4.8,26.05
47,2021-10-25 08:15:00,NULL,0.33,NULL,298,NULL,3.6,4.8,26.25
48,2021-10-25 08:45:00,0.50,0.33,0.29,302,3.8,3.7,4.8,26.25
49,2021-10-25 09:15:00,0.48,0.34,0.30,298,3.8,3.7,4.5,26.25
50,2021-10-25 09:45:00,0.53,0.33,0.30,298,3.5,3.3,4.8,26.20
51,2021-10-25 10:15:00,0.59,0.36,0.32,298,3.3,3.0,4.5,26.25
52,2021-10-25 10:45:00,0.60,0.38,0.33,295,3.1,2.9,4.3,26.25
53,2021-10-25 11:15:00,0.57,0.41,0.35,297,3.1,2.8,4.5,26.30
54,2021-10-25 11:45:00,0.62,0.41,0.35,297,3.0,2.8,4.8,26.25
55,2021-10-25 12:15:00,0.58,0.44,0.36,287,3.0,2.8,5.0,26.25
56,2021-10-25 12:45:00,0.90,0.44,0.37,285,3.1,2.9,5.3,26.25
57,2021-10-25 13:15:00,0.69,0.46,0.39,297,3.1,2.9,5.6,26.25
58,2021-10-25 13:45:00,0.62,0.47,0.40,295,3.1,3.0,5.6,26.25
59,2021-10-25 14:15:00,0.68,0.48,0.41,291,3.1,3.0,5.3,26.20
60,2021-10-25 14:45:00,0.69,0.51,0.43,292,3.2,3.0,5.3,26.15
61,2021-10-25 15:15:00,0.71,0.52,0.44,291,3.1,3.0,5.3,26.15
62,2021-10-25 15:45:00,1.02,0.55,0.47,339,3.2,3.0,3.2,26.15
63,2021-10-25 16:15:00,0.74,0.52,0.46,288,3.2,3.0,5.3,26.10
64,2021-10-25 16:45:00,0.87,0.51,0.45,292,3.3,3.1,5.0,26.10
65,2021-10-25 17:15:00,0.87,0.52,0.45,292,3.4,3.2,5.3,26.10
66,2021-10-25 17:45:00,0.77,0.51,0.44,345,3.3,3.1,3.3,26.15
21,2021-10-25 18:15:00,0.92,0.46,0.40,347,3.3,3.1,3.3,26.15
22,2021-10-25 18:45:00,0.70,0.47,0.40,300,3.3,3.2,5.3,26.10
23,2021-10-25 19:15:00,0.73,0.48,0.42,357,3.4,3.2,3.3,26.10
24,2021-10-25 19:45:00,0.74,0.47,0.42,291,3.6,3.4,5.3,26.10
25,2021-10-25 20:15:00,0.64,0.43,0.37,342,3.4,3.3,3.3,26.10
26,2021-10-25 20:45:00,0.77,0.45,0.41,301,3.5,3.5,5.3,26.10
27,2021-10-25 21:15:00,0.69,0.44,0.38,345,3.6,3.4,3.6,26.10
28,2021-10-25 21:45:00,0.86,0.41,0.37,292,3.6,3.5,5.3,26.10
29,2021-10-25 22:15:00,0.59,0.40,0.36,294,3.7,3.6,5.3,26.05
30,2021-10-25 23:45:00,NULL,0.36,NULL,292,NULL,3.7,5.3,26.05
31,2021-10-26 00:45:00,NULL,0.37,NULL,291,NULL,4.0,5.3,26.05
32,2021-10-26 01:15:00,0.53,0.36,0.32,285,4.1,4.0,5.6,26.05
33,2021-10-26 01:45:00,0.60,0.38,0.34,285,4.3,4.2,5.6,26.05
34,2021-10-26 02:15:00,0.60,0.36,0.33,278,4.4,4.3,5.3,26.05
35,2021-10-26 02:45:00,0.60,0.37,0.33,281,4.4,4.3,5.3,26.05
36,2021-10-26 03:15:00,0.57,0.37,0.33,288,4.5,4.3,6.2,26.05
37,2021-10-26 03:45:00,0.60,0.38,0.35,285,4.4,4.4,5.3,26.05
38,2021-10-26 04:15:00,0.59,0.36,0.32,280,4.4,4.3,6.2,26.05
39,2021-10-26 04:45:00,0.67,0.39,0.36,276,4.8,4.7,5.9,26.00
40,2021-10-26 05:15:00,0.68,0.41,0.38,284,4.8,4.7,5.9,26.00
41,2021-10-26 05:45:00,0.64,0.44,0.40,283,5.0,4.9,6.2,26.00
42,2021-10-26 06:15:00,0.62,0.42,0.39,283,4.9,4.8,5.9,26.00
43,2021-10-26 07:45:00,NULL,0.46,NULL,277,NULL,5.0,5.9,26.15
44,2021-10-26 08:15:00,0.63,0.44,0.41,284,5.2,5.1,7.1,26.20
45,2021-10-26 08:45:00,0.77,0.44,0.40,276,5.0,4.9,5.9,26.20
46,2021-10-26 09:15:00,0.64,0.44,0.42,281,5.1,5.1,6.7,26.20
47,2021-10-26 09:45:00,0.63,0.40,0.38,274,5.0,4.8,6.2,26.20
48,2021-10-26 10:15:00,0.81,0.48,0.44,281,5.2,5.2,6.2,26.25
49,2021-10-26 10:45:00,0.76,0.47,0.43,277,5.0,4.9,5.9,26.25
50,2021-10-26 11:15:00,0.70,0.45,0.44,287,5.1,4.9,7.1,26.20
51,2021-10-26 11:45:00,0.81,0.49,0.46,283,4.8,4.7,6.2,26.15
52,2021-10-26 12:15:00,0.82,0.45,0.43,278,4.7,4.3,5.9,26.15
53,2021-10-26 12:45:00,0.75,0.49,0.46,288,4.8,4.4,6.2,26.20
54,2021-10-26 13:15:00,0.93,0.53,0.47,283,4.2,3.7,6.7,26.15
55,2021-10-26 13:45:00,0.86,0.57,0.49,283,4.2,3.9,6.7,26.15
56,2021-10-26 14:15:00,0.85,0.53,0.48,284,4.4,4.0,6.7,26.10
57,2021-10-26 14:45:00,0.83,0.57,0.50,278,4.1,3.7,7.1,26.10
58,2021-10-26 15:15:00,0.96,0.60,0.52,280,4.0,3.5,6.7,26.05
59,2021-10-26 15:45:00,0.81,0.61,0.52,280,3.8,3.5,7.1,26.05
60,2021-10-26 16:15:00,0.96,0.67,0.59,287,3.7,3.5,6.7,26.05
61,2021-10-26 16:45:00,1.00,0.66,0.56,274,3.7,3.5,7.7,26.05
31,2021-10-26 21:15:00,NULL,0.63,NULL,276,NULL,4.4,7.7,26.05
32,2021-10-26 21:45:00,0.93,0.62,0.56,281,4.6,4.3,7.7,26.05
33,2021-10-26 22:15:00,0.85,0.59,0.53,280,4.5,4.4,7.7,26.00
34,2021-10-27 03:45:00,NULL,0.59,NULL,285,NULL,5.2,7.1,25.95
35,2021-10-27 04:15:00,0.96,0.59,0.54,287,5.3,5.1,7.1,25.95
36,2021-10-27 04:45:00,0.82,0.56,0.51,287,5.0,4.8,6.7,25.95
37,2021-10-27 05:15:00,0.86,0.57,0.54,291,5.2,5.0,7.1,25.95
38,2021-10-27 06:15:00,NULL,0.56,NULL,278,NULL,5.2,7.1,25.95
39,2021-10-27 06:45:00,0.83,0.55,0.51,284,5.3,5.1,7.1,25.95
40,2021-10-27 08:45:00,NULL,0.54,NULL,277,NULL,5.0,6.7,26.05
41,2021-10-27 09:15:00,0.98,0.55,0.52,278,5.2,5.1,6.7,26.05
42,2021-10-27 09:45:00,0.92,0.56,0.51,277,5.0,4.9,7.1,26.10
43,2021-10-27 10:15:00,0.88,0.59,0.54,280,4.7,4.6,6.7,26.05
44,2021-10-27 10:45:00,0.98,0.60,0.56,271,4.7,4.5,7.1,26.05
45,2021-10-27 13:45:00,NULL,0.64,NULL,274,NULL,3.3,6.7,25.95
46,2021-10-27 14:15:00,1.04,0.69,0.59,285,3.5,3.4,6.7,25.95
47,2021-10-27 14:45:00,0.98,0.70,0.62,284,3.7,3.5,6.2,25.90
48,2021-10-27 15:15:00,1.12,0.69,0.60,285,3.7,3.4,6.7,25.90
49,2021-10-27 15:45:00,1.14,0.72,0.62,283,3.6,3.4,6.2,25.90
50,2021-10-27 16:15:00,1.17,0.75,0.65,280,3.7,3.4,6.7,25.90
51,2021-10-27 16:45:00,1.18,0.74,0.64,287,3.7,3.5,6.7,25.85
18,2021-10-27 17:15:00,1.17,0.68,0.60,283,3.8,3.6,7.1,25.85
19,2021-10-27 17:45:00,0.91,0.64,0.58,290,3.9,3.7,6.7,25.85
20,2021-10-27 18:15:00,1.07,0.67,0.59,292,4.1,3.9,6.7,25.85
21,2021-10-27 21:15:00,NULL,0.55,NULL,300,NULL,4.0,6.2,25.80
22,2021-10-27 21:45:00,0.94,0.52,0.46,343,4.0,3.9,4.3,25.80
23,2021-10-27 22:15:00,0.83,0.54,0.49,292,4.5,4.1,6.7,25.80
24,2021-10-27 22:45:00,0.75,0.50,0.46,290,4.3,4.1,6.2,25.80
25,2021-10-27 23:15:00,0.88,0.50,0.46,285,4.3,4.3,6.2,25.80
26,2021-10-27 23:45:00,0.68,0.47,0.43,294,4.4,4.3,5.9,25.80
27,2021-10-28 00:15:00,0.65,0.45,0.42,297,4.5,4.2,5.9,25.80
28,2021-10-28 00:45:00,0.67,0.48,0.43,294,4.6,4.4,5.9,25.75
29,2021-10-28 01:15:00,0.69,0.46,0.43,290,4.6,4.4,6.2,25.80
30,2021-10-28 01:45:00,0.68,0.44,0.41,294,4.7,4.4,6.7,25.75
31,2021-10-28 02:15:00,0.55,0.41,0.37,295,4.6,4.4,6.2,25.80
32,2021-10-28 02:45:00,0.69,0.43,0.39,288,4.5,4.4,6.7,25.75
33,2021-10-28 03:15:00,0.71,0.41,0.37,295,4.4,4.3,6.2,25.75
34,2021-10-28 04:45:00,NULL,0.38,NULL,300,NULL,4.5,5.9,25.75
35,2021-10-28 05:15:00,0.69,0.36,0.33,287,4.4,4.3,6.2,25.75
36,2021-10-28 05:45:00,0.57,0.34,0.31,294,4.5,4.3,5.9,25.75
37,2021-10-28 06:15:00,0.70,0.36,0.33,291,4.5,4.3,6.2,25.75
38,2021-10-28 07:45:00,NULL,0.36,NULL,290,NULL,4.1,6.2,25.95
39,2021-10-28 10:45:00,NULL,0.36,NULL,346,NULL,3.5,4.2,26.00
40,2021-10-28 12:15:00,NULL,0.48,NULL,342,NULL,2.8,4.2,25.90
41,2021-10-28 12:45:00,0.94,0.51,0.44,343,3.0,2.8,4.2,25.90
42,2021-10-28 15:15:00,NULL,0.94,NULL,354,NULL,3.4,4.2,25.75
16,2021-10-28 21:15:00,NULL,0.77,NULL,350,NULL,4.2,5.0,25.75
